ItemID,Product,Brand,SellPrice,CostPrice
2242,hypQ-more0.515118925623551,Ka53T<K8f.2M94Yd,545,217
2243,ianbk-usd0.494911966698976,"Jog>S~)4V}QuL_""",595,307
2244,ikenlease0.29606921633605,By>oJ|%`-}H7`F1g,508,495
2245,ikeDtails0.173684468742111,Fuf&'}D{xF~nDqcm,183,165
2246,impI-info0.469497307485639,Imxf$}GQNA$+ian(,1020,173
2247,insL-news0.76771827388531,InFf:=P9NU]vXH5r,741,331
2248,insT-info0.580638822779118,"In98AI}ml,zlOK2-",660,229
2249,intlkings0.228345059812559,Sa?9zXUH5iJbuE'S,580,305
2250,intvremix0.723080859196402,Do}s\VX@^UMj~7*F,1060,182
2251,invS-look0.567873913824573,ad(;%f6iD'}9EHD[,430,389
2252,invKlease0.29018618301579,ad(;%f6iD'}9EHD[,902,380
2253,invAsuede0.499820869058913,Nes[8ukT8KBR8yVs,1164,500
2254,ippH-info0.419353966221638,Ip7)}do8RoL_Cuc/,514,252
2255,ireHntent0.01721939933943,Su1)!d!a]!Q8\Aso,1293,288
2256,issqm702y0.704355591661696,WaQqK)2JxI(=dac=,863,259
2257,izuG-bust0.877421104384521,AnPoI\$xgW.:kgQ{,1367,481
2258,j-b\-info0.21251169051236,Hav@gLgeqZzvqegY,672,53
2259,j-b_-menu0.720331224950813,Mc&v?E*9%}~WP@rD,477,425
2260,j-bq-tray0.74559071743697,Jex`2KBPsj*XwM_,1170,374
2261,j-bD-info0.000732841332696466,Mc&v?E*9%}~WP@rD,456,370
2262,j-cxaunch0.0677923376390906,"J.>4'""@8pZooN<m.",108,72
2263,j-cVstory0.219132317166133,"J.>4'""@8pZooN<m.",820,89
2264,jacxtream0.875764568615812,"muy(D#""d02`vwt_^",636,352
2265,jacO-info0.102096566695608,Me)=j(k#pe;yd0FE,311,95
2266,jadlation0.901116037604851,"Ja|Micg,(J_\Mi",1248,61
2267,jadV-info0.284692715872071,Nes[8ukT8KBR8yVs,718,475
2268,jadc-date0.595024999907845,Nes[8ukT8KBR8yVs,1177,192
2269,jaeX-info0.176653432000871,"Ac8IJsKH,4xtY.Tk",1223,474
2270,jakYe-son0.876145902010937,HB?H:J^S0~R&dr'k,1257,223
2271,jam\eview0.791756426180978,Ja#{M~itj;3Yw:B3,1104,477
2272,jam_re-ep0.488674763405944,Ja#{M~itj;3Yw:B3,282,278
2273,jamR-news0.624130608996989,"Ja9<1F2\::?C,$Z=",1085,125
2274,jamW-20210.525155200628546,Da%zCvpR*OW@)Jzr,762,297
2275,jamK-info0.505594536942605,DC)DYqe!L)1<vPy&,848,408
2276,jamArumor0.0832891559820648,So)zm5Pl^_G5t?q,995,151
2277,jani-info0.752273904507946,Phlkm9fkpdb+WHbM,635,108
2278,japQ-info0.273727163098392,"MouDd/fn,XEARhBp",812,397
2279,japhyears0.172584965539666,AnPoI\$xgW.:kgQ{,1213,145
2280,jape-info0.0778570127880658,JaV*ZT?_OHp[#qO-,449,193
2281,jarW-info0.284583278046841,DC)DYqe!L)1<vPy&,1272,484
2282,javW-info0.406095321797418,Phlkm9fkpdb+WHbM,584,276
2283,jayHvideo0.360623778042402,Kaemj:V;+O6cOHt6,1390,235
2284,jayRtream0.397023368296869,JaZ7kKH;E.EpqUlz,834,424
2285,jblXakers0.475417333186434,JBEmVYkAF~Y3Ep?,1072,347
2286,jeaJrance0.255995647981207,"InKaoNm:""0D0du6=",1324,149
2287,jefYmates0.797593355309372,"Jo?$J}r_""0#/!m:",221,95
2288,jefM-info0.286470119788514,NiPea$n|Eu@<@>'L,1212,427
2289,jenC-info0.880082406560865,An]XS<DmlK!G1|ZJ,1081,462
2290,jer[lease0.587041097542636,"Je^9i""<d96:+^&7",1221,67
2291,jhevtream0.684834835372326,JhI3b!+s.eN.|584,391,214
2292,jheFtream0.339728509422368,JhI3b!+s.eN.|584,1087,266
2293,jimLtream0.0762404416642365,Da^UnV'A+ah<J0RI,1273,82
2294,jjjWation0.840014777319822,"RePXQ\yK~|b,y{:r",736,256
2295,joaA-info0.476465844361952,Alj|eiT8.;essHv+,730,493
2296,joau-news0.358873814691767,"Fo7kko'6z""5EpvSo",1378,497
2297,joaNand-50.0739796700555896,"mm'&d(f:D=Wrl)""O",1088,235
2298,joakement0.390123696877304,"JofhPtLvK`Z^""""yB",1022,48
2299,joexvideo0.053294184778215,SuUM.u7T\&9RNdZ6,632,429
2300,joePisode0.829133744223622,Ka53T<K8f.2M94Yd,516,112
2301,johJkbook0.131307235397354,"Jo;,Q2b9%3_,li9~",489,80
2302,johh-news0.553915971133428,Biv?6UAmwA?HHZW,283,146
2303,johVdubai0.115104388801351,Dubs|cUWPHeq\jv(,1279,142
2304,jojSmerch0.554547814868569,"Ba-HmJ_DYP!,P?$",345,257
2305,jonj-info0.0650952824761933,Jo/3'VOw#Oo8ktE`,376,102
2306,jorT-info0.800908791615958,"Jo?$J}r_""0#/!m:",1125,131
2307,jorHtails0.970518012443282,"Jo?$J}r_""0#/!m:",427,93
2308,jorJ-info0.881050479824258,"Jo?$J}r_""0#/!m:",396,107
2309,jorMpcaan0.0545502952167048,"Po6g+Y[NS9{bk$S,",1287,390
2310,josyction0.212770562830283,CoGXb3uT&^.NE9Qn,492,326
2311,jr-Tition0.928595892338505,JRyK.H)sVvTfG9Al,332,267
2312,juikh-day0.336905292241602,"Ju7dbU$d;l&6)-b,",983,157
2313,juipports0.529663016958721,"Ju7dbU$d;l&6)-b,",1079,251
2314,juiNtream0.059870754630621,"Juo8V!+(|7X,U{lw",1182,414
2315,jusVonely0.386616673856503,JuO5].ljx*}5|-w,1042,199
2316,jusFtails0.287846619785959,JuO5].ljx*}5|-w,187,65
2317,jusJ-info0.649738974636041,JuO5].ljx*}5|-w,1123,463
2318,kal^tream0.776239326509455,"Kam}5^,0$\bd@-H7",714,183
2319,kana211700.928024254014282,Ka=r(c]3A-laqI@9,1235,459
2320,kang-date0.983812780144847,Ka=r(c]3A-laqI@9,783,257
2321,kangtails0.937579281079711,"Relp\+KJ?D,cWw0P",585,128
2322,kans-info0.46595019255961,Ka53T<K8f.2M94Yd,1131,268
2323,kanz-info0.922337485509147,Ka53T<K8f.2M94Yd,657,498
2324,kanG-info0.731910818993974,Ka53T<K8f.2M94Yd,491,192
2325,kanp-news0.641374147469937,Ka53T<K8f.2M94Yd,687,80
2326,kanGtream0.142886302622508,Ka53T<K8f.2M94Yd,889,463
2327,kanNtream0.535679131831532,Ka53T<K8f.2M94Yd,633,143
2328,kanDtream0.816030645748809,Ka53T<K8f.2M94Yd,933,359
2329,kanB-gift0.623740156445882,Ka53T<K8f.2M94Yd,524,229
2330,kany-info0.170468572341723,Ka53T<K8f.2M94Yd,686,405
2331,kanjvideo0.912141170834252,Ka53T<K8f.2M94Yd,1182,77
2332,karYy-bag0.825033085908095,"Ac8IJsKH,4xtY.Tk",1243,201
2333,kasrtails0.988142418163693,KAJa|i7(q[86#uhA,397,101
2334,kawQ-info0.237298580683405,Kaemj:V;+O6cOHt6,649,374
2335,kawBtwork0.160361809008217,Kaemj:V;+O6cOHt6,640,352
2336,kawv-20200.937109175857886,NiPea$n|Eu@<@>'L,1257,335
2337,kaw^-info0.89433707450602,Kaemj:V;+O6cOHt6,798,383
2338,kawwpture0.921483823296367,Kaemj:V;+O6cOHt6,965,160
2339,kaz^-news0.126239040171371,"Sad]w]8J|z(K""ePZ",261,215
2340,keaBrcial0.869762806700132,Lov-nccN`JxSjW]5,227,59
2341,kee^lease0.901857533006838,Kek+8bZ:(6^qY&V&,625,461
2342,keeulease0.348882284410631,Kek+8bZ:(6^qY&V&,955,359
2343,kenPrview0.209513496604285,i-!'DiC;h_2hZmor,1124,99
2344,kengulder0.819406207470467,Bu\U8H}2kJt8O^Mv,462,242
2345,kenXumors0.863459086391714,Kem'Di*V/m]2(2g_,288,384
2346,kenTlease0.120069312745742,Kem'Di*V/m]2(2g_,1700,428
2347,kend-fw200.609389723849766,"Th/mp_89*Fq},z40",928,136
2348,kenm-info0.300116445627574,KeJwAp'RL`3HtQr5,1112,265
2349,kerS-fall0.877721947005671,PU]vXmX9fgf$xf!/,877,42
2350,khau-info0.815274026073528,"mm'&d(f:D=Wrl)""O",132,97
2351,kidv-info0.279486035438364,Ki)a4.*Ux^KO4LC),198,158
2352,kidsd-him0.791716588058138,Ki)a4.*Ux^KO4LC),1374,170
2353,kidZsting0.711052334349739,Ki)a4.*Ux^KO4LC),1315,364
2354,kiki-20200.87237758121763,AS&imOs*;/:L*GK,999,428
2355,kikpayano0.657122754090662,AS&imOs*;/:L*GK,1200,335
2356,kikg-info0.0343074188671539,C.+wE#C:`4P_=)Hw,427,101
2357,kimTtaker0.931615061870365,Ka53T<K8f.2M94Yd,296,108
2358,kitdlease0.0909829474840426,"BMh._Fx~""+dbZy|,",804,123
2359,kitXkbook0.787113483370154,"BMh._Fx~""+dbZy|,",627,326
2360,kliT-tech0.851838582233605,McTFYulgCm[Eh=@o,462,455
2361,kofpvideo0.371324125529233,"muy(D#""d02`vwt_^",1132,319
2362,korBgners0.656226086448407,UJ~%N{'.x70Nm;$P,873,62
2363,kosw-sale0.0205228137772702,"AkPbF9x/,t+6M1:g",629,65
2364,kotstream0.121571514893734,KOBZt/>AvvcgG7JD,1189,86
2365,kraW-info0.110928904979365,HeZMeqe@6+?&@d%Y,1398,446
2366,kurTailer0.405392543461382,"MouDd/fn,XEARhBp",1026,263
2367,labY-20210.546632671742788,SpnBfnBae\N;4W{K,376,273
2368,lacL-20200.5899122616831,"La'wDPywP1""\S9I6",165,70
2369,lamLlease0.0529969930077224,LaX{ty9j_zZdD-\`,308,182
2370,lamP-info0.214003843168439,PU]vXmX9fgf$xf!/,1003,118
2371,lanMtream0.119336900554603,LaqdvxnT\(1|hA7],362,220
2372,laroation0.20687189409452,"Vag9""-Z=gN30ND@[",468,415
2373,le-S-20200.893033575167422,KCwDOtAOZ7PUaf04,596,311
2374,leanaming0.342124540498653,LeS-V5VTOp0<E]jx,956,481
2375,leaK-asia0.0563428271928246,Ga?%G!/m1PzuNFtA,1128,414
2376,leagailer0.99980790903071,Ca<WQ$*V1bo%{vw|,431,57
2377,lebesodes0.236235828789306,Lewb'M9#k[Lmc@tJ,1121,64
2378,lebCtails0.239642202398048,Lewb'M9#k[Lmc@tJ,741,301
2379,lebGntary0.825506867053586,Lewb'M9#k[Lmc@tJ,184,117
2380,legpcters0.998309213789557,Sek~vd<Y\xVbx8Nz,622,189
2381,legBbuild0.34300306892248,St6{Rrn)0w|WM/ep,1312,139
2382,leikrints0.589951772818586,Le[cbuI/Q[BdoWvx,626,344
2383,leiI-news0.525932061532671,Le[cbuI/Q[BdoWvx,923,139
2384,leo[tream0.488680459517983,Le^lrK3`lv'q8%bz,1041,311
2385,levajeans0.363145375859644,"Le+r"">0/_`f_@RSV",1892,484
2386,levJkbook0.773948572317789,"Le+r"">0/_`f_@RSV",255,207
2387,lev^-20200.36556997260235,"Le+r"">0/_`f_@RSV",448,288
2388,levQation0.281844834403927,"Le+r"">0/_`f_@RSV",490,98
2389,levZsales0.697028643830619,"Le+r"">0/_`f_@RSV",184,396
2390,lexj-info0.935487766771214,LeQqiQhKhK9ZBg^n,738,440
2391,lg-H-tech0.880436602233008,LGCir:!J_CA/ytk.,609,328
2392,lg-ulease0.557850367988605,LGCir:!J_CA/ytk.,1013,121
2393,li-Qation0.132134353135039,"Li3g.0h5Wh""YI2~o",356,310
2394,libO-info0.722144916251007,LeQqiQhKhK9ZBg^n,1017,54
2395,ligx-info0.61959536819774,"InO&<&}""0UKNF4|d",1138,253
2396,ligilease0.0051357189429555,"An6u,b}NqT`5Kk;~",338,294
2397,lilt-bull0.381384457613337,"Re$i7M$(OB}\Z""A",694,439
2398,lilGingle0.885670338282109,LizzoQp7:REOnvHL,526,165
2399,lilnelier0.43860560213057,"Li}bCBYxi""=:l=I;",139,43
2400,lilTeview0.602860585993373,Lif{`7C#WQ2%bI.h,823,158
2401,lilGvideo0.102794631006249,Lii4tS%~AUJ1})d',658,203
2402,linI-info0.692381957429152,NE@.lc)SIA@G14=X,1349,142
2403,linN-info0.0797150774622821,"MijgJ$,fJG-.5CL*",1362,410
2404,lizVrview0.446865545595523,"Relp\+KJ?D,cWw0P",1270,228
2405,lizFatter0.943103995061675,DarTT&%P?E'1E/z,998,44
2406,ln-ttails0.614606557454278,"LN=p+iC[&z'G,t&/",798,382
2407,ln-zation0.774016202791612,Vi[`(LG3Tzwt:t1-,215,169
2408,loeD-info0.67766210948747,"LoEBcbKl]%""0ReK[",674,347
2409,logO-card0.62336338581185,LoB~TS(Jo93vq0P?,1012,432
2410,logflease0.933637953414512,Lo+X_)cl`PN`1`n{,360,321
2411,lomrlease0.247343171331934,Lo&sOkp5qJ<\Uo2,993,47
2412,los]-20200.635251943195617,ML3@'~-p]A4z$+0j,708,152
2413,losVpions0.256439525981713,NB<ZtRQY2X10L/kj,496,468
2414,losSw-era0.471630837018047,NeI^J3{D`o4Kv6)1,537,444
2415,losdntown0.804008343382547,"Lo)4mpte^A;_},1U",561,252
2416,louTlease0.382174391795144,Lo`oaX!JFEv=Gucq,639,51
2417,louVabloh0.809091276135991,Lo`oaX!JFEv=Gucq,832,378
2418,louH-info0.652035983845027,Vi1[g>Gp]F76d[;',552,114
2419,louNrface0.688817558053623,"Ac8IJsKH,4xtY.Tk",899,319
2420,loulories0.717732135563893,Lo`oaX!JFEv=Gucq,1056,454
2421,louH-info0.0582173924278346,Sk].10tP;<gnA(Av,935,215
2422,lowFeware0.629578187998065,"Su):a`rc""}-*""Ydz",1104,224
2423,lteG-info0.0839679110940053,Goynq'kB.nGZ$-4,1309,168
2424,lucxation0.574223487951871,Sk].10tP;<gnA(Av,932,268
2425,lupstream0.177219511387069,Luo&*Y[R\:h^L8U/,1084,316
2426,lvmIvenue0.00792146777321001,Lo`oaX!JFEv=Gucq,877,291
2427,lvmw-deal0.43002790096224,"BeN6$k^N""Ap#8D,t",617,415
2428,lykbnsson0.655108430453043,Lyk;~7sr-X33{565,579,385
2429,lyswrands0.434409915356012,NiPea$n|Eu@<@>'L,242,62
2430,lyshmfort0.833851365433993,NiPea$n|Eu@<@>'L,1031,192
2431,macqtream0.358836956951867,Al_w1b7Rgo1[d5(t,612,327
2432,macp-info0.0670750880794391,Ma/J0*ar?Rce}C(@,836,365
2433,madwsting0.541723153398348,Ma=Re:/s!o|A|!o=,432,284
2434,madyement0.422035193546223,ChWTj#cU(^=?8kx>,1292,323
2435,mad`tream0.453858636610085,Al_w1b7Rgo1[d5(t,897,237
2436,madyscent0.0694736463372315,Magz]z7\lB(Jo\_k,757,478
2437,madolease0.677287658062661,St(~u}!m<6Hj^Mv8,1129,353
2438,magslgbtq0.339499258846934,Lo:}7^:YFSc4xYIs,522,444
2439,mahelease0.597733213070421,Ma1h6&Oq{1|g$^a!,260,389
2440,maiMkbook0.989343322216073,MaWttqR8!1Ya'['b,837,115
2441,maiwkbook0.464120166520189,"Ma]V;[""M#H{-{S+$",1091,61
2442,maiDssics0.825502980083644,Fijtv..smc-ZZ(L\,1167,69
2443,maju-date0.799046146817876,Ma?Mwli9eyEN''@w,269,42
2444,marKlease0.99670858059539,"GeQ+u9<Y""3M5""&bl",1169,181
2445,marfpoena0.850408150703864,Tw'g#!x-C17`**Pa,1512,430
2446,marh-info0.748831100537263,Soa!teP|jRV[MDkX,326,122
2447,marw-info0.426507556910934,"Mak|G*Ye{EIM:,_}",663,390
2448,marRction0.858897145101228,MaYv(\vK4F{`#->J,1282,398
2449,marRvideo0.66855317215611,So)zm5Pl^_G5t?q,711,294
2450,marukbook0.284724570197325,Lo:}7^:YFSc4xYIs,1017,499
2451,masptream0.804423446965596,MauTEjC5AZR\3IFc,1392,43
2452,masn-info0.535639218338689,Ma^'{+Iy[O4I|(BB,1222,50
2453,matHesign0.477266118145365,EntA}Jv0:d]sn=:J,937,245
2454,matZacing0.129434766666785,Fuf&'}D{xF~nDqcm,399,190
2455,matZkbook0.960575056901704,"Gi\!),7H%z-#_TnJ",132,128
2456,matueveal0.434595431502485,"Gi\!),7H%z-#_TnJ",1080,458
2457,matQrview0.1163555546926,"Gi\!),7H%z-#_TnJ",663,170
2458,matSaunch0.705808568399455,MaF%CE'!2?7FWLU5,1398,175
2459,mcbd-info0.272392669009699,Mc&v?E*9%}~WP@rD,1301,493
2460,mcduponse0.316335914857254,Mc&v?E*9%}~WP@rD,960,465
2461,mcfHgures0.699304669171464,"To{he^Wb.xvE#E},",600,421
2462,mciY-info0.803692414288251,Mc>Dm^BhpO!fx&32,1045,381
2463,mclv-info0.572428177413416,McTFYulgCm[Eh=@o,656,118
2464,meabtokyo0.331660275363642,MefJY-~VlHz^C[Tc,1161,129
2465,meej-20200.573962297984551,Me^`Q=PX8:puF&~r,1049,390
2466,megGop-ed0.685130324921496,Th%DC'XO&=duhU'J,1258,456
2467,megV-20200.683275927788375,"Me?W#^T[""%W#i/Y.",597,152
2468,megivideo0.678549089891596,YoezOGXvGA4D(L3,529,263
2469,megmition0.585418670540288,"Ince!T,;eW/4o\eg",1071,453
2470,mer\-deal0.0366603236235157,AsmX+CMHEp.5M5h,409,48
2471,mermncept0.359577514954655,Me}_[8WU)-c8ZZ5C,195,157
2472,merJation0.408862532120924,Goynq'kB.nGZ$-4,848,326
2473,metdh-sm20.04326895467501,Me1F>bf9yOj1drO',1279,428
2474,mgkQ-news0.119030734059328,Ma/cBe/5&2qb.%Y!,432,412
2475,micq-film0.883132352946066,DC)DYqe!L)1<vPy&,131,76
2476,micQ-info0.442690198689587,CoGXb3uT&^.NE9Qn,555,497
2477,micu-news0.943014694653306,MiUaU$CaeJTN%h]2,822,214
2478,micYeport0.222902419775781,MiUNo1$pZkrlcw>M,1374,495
2479,micWaming0.480978528320901,Ap(c:F2EgiL7>yv,1184,332
2480,micZ-info0.50837183503518,MiUNo1$pZkrlcw>M,660,377
2481,micQluuya0.0651151312766721,MiUNo1$pZkrlcw>M,1129,350
2482,mic[itles0.732125563182112,MiUNo1$pZkrlcw>M,715,349
2483,micz-leak0.97798700349331,MiUNo1$pZkrlcw>M,805,406
2484,migQracks0.313074128314065,Mi;1X~no~O?FA@-g,283,260
2485,mikdalbum0.100445520705333,"muy(D#""d02`vwt_^",1392,487
2486,mile-info0.310039061489182,MaYv(\vK4F{`#->J,1385,356
2487,milZprice0.163476882606963,"TakV0&N1!""^Hz$M&",391,273
2488,mild-info0.239479934943811,Goynq'kB.nGZ$-4,1211,301
2489,minwscott0.00484168787287342,MaO!g[`48pXF&9,484,102
2490,misr-20200.653286780894263,Soa!teP|jRV[MDkX,259,117
2491,misX-info0.254903657246989,JaV*ZT?_OHp[#qO-,882,250
2492,mizBation0.481716181941475,Mi`!P+|W]~-C38lG,778,356
2493,mm6Ilease0.750467036414926,ThcmX`v~{K~t{Jeh,660,451
2494,monP-info0.401945958221487,"Mo,o.]e?.?N$}7So",441,211
2495,monI-info0.158256861964366,HahVnSi+5;7HCE]%,1122,79
2496,monWvideo0.607250659025865,MoNm?FT!co!tU2IH,660,412
2497,monLailer0.209383836379322,MoNm?FT!co!tU2IH,1367,150
2498,monRovich0.132545810317011,"MouDd/fn,XEARhBp",1399,67
2499,mornation0.221328915563125,Mo&H$K8QcS{^[pWG,949,211
2500,moraapher0.149410385739093,NiPea$n|Eu@<@>'L,1051,366
2501,morFeview0.371797083873239,Mom{/la*lR}k]e*!,531,196
2502,morqvideo0.236289575251673,"Ra<{1/`M,z""5-4mj",1208,196
2503,mouq-info0.445896733177755,"Relp\+KJ?D,cWw0P",957,146
2504,movjsaber0.396937852758938,St6{Rrn)0w|WM/ep,1359,86
2505,mtvcement0.430223867182708,"MTt""VR{'vhuL$=.\",1376,425
2506,mullvideo0.600066216671639,DiCo4(99zZ<nkafj,519,338
2507,musXeeknd0.60411699315079,NiPea$n|Eu@<@>'L,577,321
2508,muubction0.964315916361241,MuA1a?3[6~<a~<l*,1076,363
2509,my-Olease0.512997541378845,Me)=j(k#pe;yd0FE,951,414
2510,my-Oailer0.813841306854238,AnPoI\$xgW.:kgQ{,779,167
2511,nanjkbook0.46424383750333,Lo:}7^:YFSc4xYIs,586,161
2512,narCtails0.313763551705792,Ne=:l%8x/P<_.o/U,1222,323
2513,narPction0.918388017972826,PrV}O9C+_F+7k3ri,1135,467
2514,nasyvideo0.751499334000886,NaTqs!?<&N{~If=N,1149,438
2515,nasYreign0.957651239793411,NaTqs!?<&N{~If=N,832,417
2516,nasrovery0.130912719611821,N.H^R.qawW(VS/um,1343,449
2517,natN-info0.402190924608775,Exa~e4sZi*|fpD<^,714,141
2518,nba[eveal0.844666382687904,NB_BA$0+*wBPYp^r,1238,99
2519,nbakies-x0.64169524205135,Ga?%G!/m1PzuNFtA,363,215
2520,nbayabloh0.953932255197096,Lo`oaX!JFEv=Gucq,1301,83
2521,nbaC-look0.146197056153783,Lo`oaX!JFEv=Gucq,1328,46
2522,ne-La-med0.156478577766507,Vals];KJG~z`u:s7,1325,108
2523,neeuchase0.0159539985297085,Ne(K*%~+:5`MGsyj,1154,100
2524,nemYkbook0.676824075410815,NeF~@3HewdyZ$2M(,1280,426
2525,nepEtober0.747728646119724,Nep:Wf;yaJS*l|pZ,954,407
2526,nepQ-info0.499345197777767,Nep:Wf;yaJS*l|pZ,458,286
2527,nethments0.989469934486076,AnPoI\$xgW.:kgQ{,650,201
2528,netW-news0.00670408784856846,AnPoI\$xgW.:kgQ{,1122,92
2529,netornick0.894925268465616,Ne=:l%8x/P<_.o/U,726,383
2530,netv-info0.994135031606776,"Ph,getRZ~~nFr2G",1335,191
2531,netAailer0.800558147230849,"Ge.2<&0YE,|]3@B",1164,382
2532,net_ailer0.442911768134177,Ki9{dVVKG#&@/4%G,561,129
2533,netn-date0.732360754637417,Tr${eq-L$R[d6j\_,583,141
2534,netStails0.85625971811202,Ne=:l%8x/P<_.o/U,552,426
2535,netltream0.316777747950716,Tr${eq-L$R[d6j\_,606,380
2536,netp-look0.076143222611796,TVhJ7pV?0zFWKy_P,977,473
2537,netxeries0.0533596920266775,As.\G&HAbj]VTk]e,1370,73
2538,netIailer0.556312923961433,Tr${eq-L$R[d6j\_,360,58
2539,netQ-news0.11854279370157,Ne=:l%8x/P<_.o/U,1368,96
2540,netOailer0.409125847884907,AnPoI\$xgW.:kgQ{,772,358
2541,nettailer0.807079044783143,"Ra<{1/`M,z""5-4mj",392,201
2542,newxretro0.342937928427386,Nes[8ukT8KBR8yVs,743,48
2543,newB-info0.117125700512011,Nes[8ukT8KBR8yVs,107,67
2544,newx-info0.0387276640958242,Nes[8ukT8KBR8yVs,462,175
2545,newh-info0.498781544918984,Nes[8ukT8KBR8yVs,178,113
2546,newi-20200.483164418563866,Nes[8ukT8KBR8yVs,1215,481
2547,newn-info0.833264269907202,Nes[8ukT8KBR8yVs,1399,254
2548,newVlease0.739914382931809,Nes[8ukT8KBR8yVs,957,82
2549,newm361860.97191061545155,Nes[8ukT8KBR8yVs,1103,237
2550,newJation0.332927834436933,Nes[8ukT8KBR8yVs,807,75
2551,newF-20200.247541416959197,Nes[8ukT8KBR8yVs,999,412
2552,newnation0.272096537630532,Nes[8ukT8KBR8yVs,1269,292
2553,newa-fw200.53783875631897,Nes[8ukT8KBR8yVs,832,305
2554,newLm-1100.227057875219564,NeI^J3{D`o4Kv6)1,650,429
2555,newpdemic0.0733279242381464,CoLgOf&u\pXj/utW,456,394
2556,newB-film0.0380487097893324,NeZDFpWv49EP{~V%,639,455
2557,newGcuomo0.762494974981854,An<eLX=!yunt/lk3,988,232
2558,neypction0.939654025413952,PU]vXmX9fgf$xf!/,1536,436
2559,nicvgrant0.134884290340598,Fr^[vJTYzVZ*@MMT,766,351
2560,nicmation0.666453604694641,"LaWC""0E')+4ej=D1",540,491
2561,nic`remix0.371808610568506,Ni}(Ns_WL3O|ZH_A,1329,369
2562,nie\brake0.546882077220091,RoM;O;CE5:p>])o,1035,386
2563,nigRy-dml0.397355963812434,Dr|vm[-5p~56Y\mk,1211,114
2564,nijA-news0.574174239043686,"Go6!jpuGx_\`,Q?W",436,311
2565,nikfn-fly0.152876410642057,NiPea$n|Eu@<@>'L,1172,49
2566,nik[-info0.0770493632366377,NiPea$n|Eu@<@>'L,360,312
2567,nikrlease0.509822509873682,NiPea$n|Eu@<@>'L,593,344
2568,nikP-info0.546744655006287,NiPea$n|Eu@<@>'L,1169,265
2569,nikAlease0.938214746084236,NiPea$n|Eu@<@>'L,433,279
2570,nik`8-0010.989468517281405,NiPea$n|Eu@<@>'L,1097,465
2571,nikK-info0.468385099867712,NiPea$n|Eu@<@>'L,1324,309
2572,nikW0-1000.712846980508387,NiPea$n|Eu@<@>'L,722,178
2573,nikX-info0.654474798977474,NiPea$n|Eu@<@>'L,581,117
2574,nikf-info0.754188358740669,NiPea$n|Eu@<@>'L,546,263
2575,nik^4-1000.758333076470404,NiPea$n|Eu@<@>'L,702,262
2576,nik[-info0.848575814439119,NiPea$n|Eu@<@>'L,442,56
2577,nikP3-0010.818261531413705,NiPea$n|Eu@<@>'L,1181,414
2578,nikE-info0.722734642591272,NiPea$n|Eu@<@>'L,1213,130
2579,nikLlease0.60674987473279,NiPea$n|Eu@<@>'L,1350,118
2580,nikn-info0.284727427689973,NiPea$n|Eu@<@>'L,460,251
2581,nikr-info0.323389976535769,NiPea$n|Eu@<@>'L,364,215
2582,nik`5-1000.0506822137379729,NiPea$n|Eu@<@>'L,1263,350
2583,nikdlease0.138397980626676,NiPea$n|Eu@<@>'L,157,157
2584,nikk-info0.227374496905202,NiPea$n|Eu@<@>'L,1293,54
2585,nikZtails0.0547039068014702,NiPea$n|Eu@<@>'L,292,270
2586,nik[-info0.243776504213767,NiPea$n|Eu@<@>'L,537,336
2587,nik]lease0.733707230116356,NiPea$n|Eu@<@>'L,642,356
2588,nikvation0.756948898507825,NiPea$n|Eu@<@>'L,1281,75
2589,nikvation0.584677287585451,NiPea$n|Eu@<@>'L,1096,393
2590,nikQ-info0.0516274174477491,NiPea$n|Eu@<@>'L,830,411
2591,nikGlease0.494026645049293,NiPea$n|Eu@<@>'L,585,353
2592,nikY-info0.82997281001132,NiPea$n|Eu@<@>'L,935,429
2593,niki-info0.0787111557003943,NiPea$n|Eu@<@>'L,1127,391
2594,nikklease0.491245756144684,NiPea$n|Eu@<@>'L,1146,352
2595,niknmates0.416283014051673,NiPea$n|Eu@<@>'L,1216,139
2596,nikO-info0.901005717383461,NiPea$n|Eu@<@>'L,552,305
2597,nikK-info0.159733756487459,NiPea$n|Eu@<@>'L,718,299
2598,nikF-gray0.427057148297627,NiPea$n|Eu@<@>'L,517,213
2599,nik_-info0.044147344237107,NiPea$n|Eu@<@>'L,1060,105
2600,nikH-info0.819831061154984,NiPea$n|Eu@<@>'L,421,229
2601,nikklease0.489400606705922,NiPea$n|Eu@<@>'L,225,54
2602,nikwgreen0.844512837083319,NiPea$n|Eu@<@>'L,532,477
2603,nikjlease0.149968457199338,NiPea$n|Eu@<@>'L,776,443
2604,nikp-info0.634555557254875,NiPea$n|Eu@<@>'L,1164,482
2605,nik[-date0.30486768292425,NiPea$n|Eu@<@>'L,507,344
2606,nikDtails0.581305423670042,NiPea$n|Eu@<@>'L,276,160
2607,nikvecord0.418186692819017,FuOomx-xOFrHWDSN,959,125
2608,nikOation0.695014765606478,NiPea$n|Eu@<@>'L,630,407
2609,nikS-info0.378061957163227,NiPea$n|Eu@<@>'L,1200,389
2610,nikk-info0.615924074317544,NiPea$n|Eu@<@>'L,1174,344
2611,nikCkbook0.963837606179679,NiPea$n|Eu@<@>'L,428,329
2612,nikM-info0.834284450969875,NiPea$n|Eu@<@>'L,1055,89
2613,nik\-info0.434511624050009,NiPea$n|Eu@<@>'L,1071,417
